"","area","rooms","suites","bathrooms","parkings","price","neighborhood"
"5578",98,"3","1","3","1",1200000,"JA"
"5579",172,"3","3","5","2",1650000,"JA"
"5580",300,"4","2","4","2",3900000,"JA"
"5581",364,"4","3","5","3",6830000,"JA"
"5582",292,"4","3","5","3",2788000,"JA"
"5583",165,"3","3","4","1",1650000,"JA"
"5584",205,"3","3","3","4",4350000,"JA"
"5585",222,"4","1","4","2",1900000,"JA"
"5586",208,"3","1","1","2",2350000,"JA"
"5587",190,"4","3","5","3",2300000,"JA"
"5588",323,"4","2","3","3",5800000,"JA"
"5589",170,"3","1","4","1",1800000,"JA"
"5590",222,"4","1","3","2",3290000,"JA"
"5591",180,"3","--","4","2",1780000,"JA"
"5592",120,"3","--","3","1",750000,"JA"
"5593",227,"4","1","1","3",2900000,"JA"
"5594",222,"4","1","4","2",2e+06,"JA"
"5595",110,"3","1","2","1",1290000,"JA"
"5596",135,"3","3","3","1",1650000,"JA"
"5597",166,"3","1","2","1",2200000,"JA"
"5598",180,"3","2","3","1",1750000,"JA"
"5599",40,"2","--","1","1",530000,"JA"
"5600",219,"3","2","5","1",2250000,"JA"
"5601",230,"4","1","4","2",3300000,"JA"
"5602",118,"3","1","1","1",1250000,"JA"
"5603",196,"4","3","6","3",2090000,"JA"
"5604",210,"3","1","4","2",1600000,"JA"
"5605",164,"3","1","3","1",1490000,"JA"
"5606",151,"3","1","4","3",2800000,"JA"
"5607",125,"3","--","2","1",1e+06,"JA"
"5608",100,"3","1","2","1",1170000,"JA"
"5609",75,"2","--","1","1",880000,"JA"
"5610",180,"3","1","2","1",1600000,"JA"
"5611",75,"2","--","2","1",930000,"JA"
"5612",75,"2","--","2","1",930000,"JA"
"5613",130,"3","1","3","2",1500000,"JA"
"5614",517,"4","3","4","3",5e+06,"JA"
"5615",136,"3","1","2","2",1600000,"JA"
"5616",75,"2","--","2","1",8e+05,"JA"
"5617",225,"3","1","4","2",3399000,"JA"
"5618",205,"4","3","5","4",4700000,"JA"
"5619",180,"3","2","2","2",2500000,"JA"
"5620",130,"2","1","2","2",1600000,"JA"
"5621",142,"3","1","3","2",1700000,"JA"
"5622",120,"3","1","2","1",1750000,"JA"
"5623",225,"3","1","4","2",3700000,"JA"
"5624",90,"2","1","3","1",888000,"JA"
"5625",400,"4","4","6","4",8e+06,"JA"
"5626",170,"3","1","3","2",1790000,"JA"
"5627",162,"3","1","1","1",1850000,"JA"
"5628",105,"3","1","1","1",960000,"JA"
"5629",200,"4","1","3","3",2700000,"JA"
"5630",184,"3","1","3","1",2500000,"JA"
"5631",213,"3","1","2","4",2850000,"JA"
"5632",156,"3","2","3","1",1385000,"JA"
"5633",255,"3","3","3","4",5800000,"JA"
"5634",364,"4","3","5","3",4240000,"JA"
"5635",180,"3","1","3","2",1950000,"JA"
"5636",112,"3","1","3","2",1818000,"JA"
"5637",230,"3","1","3","2",2480000,"JA"
"5638",80,"2","--","2","1",850000,"JA"
"5639",112,"2","2","4","1",1790000,"JA"
"5640",163,"3","1","4","1",1850000,"JA"
"5641",161,"3","1","3","1",2e+06,"JA"
"5642",100,"2","1","2","--",1280000,"JA"
"5643",365,"4","2","3","3",4180000,"JA"
"5644",609,"4","4","6","5",11500000,"JA"
"5645",180,"2","2","2","3",3e+06,"JA"
"5646",89,"2","2","3","2",1650000,"JA"
"5647",182,"2","2","4","2",2200000,"JA"
"5648",242,"2","2","3","4",2790000,"JA"
"5649",245,"4","3","5","4",3360000,"JA"
"5650",270,"4","4","6","4",4880000,"JA"
"5651",287,"3","3","4","2",4490000,"JA"
"5652",504,"4","4","6","5",8500000,"JA"
"5653",235,"4","2","5","5",5725000,"JA"
"5654",150,"3","1","2","3",3500000,"JA"
"5655",223,"4","2","4","2",2340000,"JA"
"5656",450,"3","3","4","4",4e+06,"JA"
"5657",113,"3","1","3","1",1295000,"JA"
"5658",85,"2","--","1","--",1070000,"JA"
"5659",230,"4","1","4","2",2200000,"JA"
"5660",208,"4","1","3","4",2400000,"JA"
"5661",150,"3","1","4","3",3500000,"JA"
"5662",232,"2","2","3","2",2879000,"JA"
"5663",480,"3","3","4","2",5500000,"JA"
"5664",345,"3","1","4","3",2500000,"JA"
"5665",192,"4","2","3","2",2380000,"JA"
"5666",125,"3","1","1","1",1500000,"JA"
"5667",142,"3","1","3","1",1150000,"JA"
"5668",207,"3","1","4","2",2800000,"JA"
"5669",144,"3","--","2","1",1915000,"JA"
"5670",130,"3","1","3","1",1500000,"JA"
"5671",96,"3","1","1","1",1080000,"JA"
"5672",505,"4","4","4","5",8900000,"JA"
"5673",368,"4","2","5","3",5e+06,"JA"
"5674",135,"2","2","2","2",1860000,"JA"
"5675",76,"2","--","2","1",640000,"JA"
"5676",235,"3","1","4","1",2300000,"JA"
"5677",89,"2","--","2","1",870000,"JA"
"5678",61,"2","1","2","2",1200000,"JA"
"5679",130,"3","1","4","2",1450000,"JA"
"5680",64,"2","1","1","1",1300000,"JA"
"5681",100,"3","1","3","1",990000,"JA"
"5682",230,"4","1","4","1",3e+06,"JA"
"5683",168,"3","3","5","2",2500000,"JA"
"5684",230,"4","1","4","1",3e+06,"JA"
"5685",89,"2","2","4","2",1300000,"JA"
"5686",168,"3","3","5","2",2500000,"JA"
"5687",363,"4","3","5","3",4500000,"JA"
"5688",204,"4","2","5","2",3300000,"JA"
"5689",128,"2","2","4","1",1350000,"JA"
"5690",140,"3","1","3","1",1350000,"JA"
"5691",119,"3","1","3","2",960000,"JA"
"5692",420,"3","1","5","4",1.2e+07,"JA"
"5693",180,"3","1","4","2",1500000,"JA"
"5694",225,"3","1","3","2",3400000,"JA"
"5695",320,"4","3","5","3",3600000,"JA"
"5696",204,"4","1","4","2",3300000,"JA"
"5697",28,"1","--","1","1",330000,"JA"
"5698",120,"2","2","4","1",1590000,"JA"
"5699",160,"3","--","3","1",1430000,"JA"
"5700",455,"4","3","4","3",5700000,"JA"
"5701",124,"3","1","3","2",1400000,"JA"
"5702",162,"3","1","2","1",1850000,"JA"
"5703",247,"3","2","4","2",2800000,"JA"
"5704",160,"3","1","3","1",1800000,"JA"
"5705",242,"2","2","3","2",2700000,"JA"
"5706",286,"3","3","5","2",4490000,"JA"
"5707",186,"3","3","3","3",2340000,"JA"
"5708",227,"4","2","2","3",3300000,"JA"
"5709",109,"3","1","3","2",1350000,"JA"
"5710",105,"2","1","2","1",1550000,"JA"
"5711",240,"3","2","4","3",3e+06,"JA"
"5712",100,"3","1","3","1",1148000,"JA"
"5713",370,"4","4","6","4",5150000,"JA"
"5714",403,"4","2","4","3",5250000,"JA"
"5715",230,"2","1","4","2",2890000,"JA"
"5716",517,"4","3","4","4",6300000,"JA"
"5717",280,"3","3","5","3",4800000,"JA"
"5718",160,"4","1","3","3",1500000,"JA"
"5719",300,"4","4","4","6",10142580,"JA"
"5720",178,"3","3","5","2",2480000,"JA"
"5721",210,"3","1","4","3",3e+06,"JA"
"5722",245,"2","2","4","3",3600000,"JA"
"5723",517,"4","2","5","4",6300000,"JA"
"5724",290,"4","4","6","3",2900000,"JA"
"5725",340,"3","3","3","2",4400000,"JA"
"5726",530,"4","2","5","4",5900000,"JA"
"5727",130,"3","1","3","1",1550000,"JA"
"5728",406,"4","3","5","3",8e+06,"JA"
"5729",240,"3","1","4","2",1700000,"JA"
"5730",104,"2","--","3","--",850000,"JA"
"5731",78,"2","--","1","1",980000,"JA"
"5732",200,"3","1","2","2",2280000,"JA"
"5733",469,"4","4","5","4",6500000,"JA"
"5734",99,"1","--","1","1",1257717,"JA"
"5735",158,"3","--","3","2",1400000,"JA"
"5736",200,"3","1","3","1",1200000,"JA"
"5737",155,"3","1","4","1",1850000,"JA"
"5738",140,"3","1","3","1",1300000,"JA"
"5739",310,"3","1","4","3",4500000,"JA"
"5740",255,"3","3","4","5",5800000,"JA"
"5741",189,"3","1","3","1",2020000,"JA"
"5742",75,"2","--","1","--",795000,"JA"
"5743",220,"4","2","4","3",2990000,"JA"
"5744",198,"3","3","4","4",3650000,"JA"
"5745",110,"3","1","3","2",1450000,"JA"
"5746",120,"2","--","--","1",1490000,"JA"
"5747",440,"3","1","4","2",5500000,"JA"
"5748",298,"4","4","4","3",4750000,"JA"
"5749",180,"3","1","4","1",1768000,"JA"
"5750",180,"3","1","4","2",1888000,"JA"
"5751",280,"3","3","4","2",7e+06,"JA"
"5752",80,"2","--","2","1",850000,"JA"
"5753",150,"3","1","2","3",2790000,"JA"
"5754",310,"4","4","4","3",4750000,"JA"
"5755",157,"3","3","5","4",2800000,"JA"
"5756",280,"3","3","4","2",7e+06,"JA"
"5757",80,"2","--","2","1",850000,"JA"
"5758",150,"3","1","2","3",2790000,"JA"
"5759",310,"4","4","4","3",4750000,"JA"
"5760",157,"3","3","5","4",2800000,"JA"
"5761",140,"1","1","2","1",1500000,"JA"
"5762",363,"4","2","4","3",3755000,"JA"
"5763",106,"3","1","3","1",1300000,"JA"
"5764",350,"2","2","2","4",4400000,"JA"
"5765",180,"3","1","4","2",2100000,"JA"
"5766",80,"3","1","2","5",7e+06,"JA"
"5767",230,"4","3","3","4",3360000,"JA"
"5768",247,"3","2","5","2",2600000,"JA"
"5769",402,"4","3","4","3",5200000,"JA"
"5770",480,"3","3","5","2",5500000,"JA"
"5771",186,"3","1","4","1",1800000,"JA"
"5772",182,"3","--","2","1",1800000,"JA"
"5773",235,"3","3","5","3",3790000,"JA"
"5774",140,"3","1","3","1",1540000,"JA"
"5775",200,"3","3","5","2",3500000,"JA"
"5776",258,"3","3","4","4",4800000,"JA"
"5777",329,"4","4","7","5",8e+06,"JA"
"5778",198,"4","3","5","3",1950000,"JA"
"5779",190,"3","3","5","2",2250000,"JA"
"5780",190,"4","1","4","3",1950000,"JA"
"5781",350,"3","3","5","5",10450000,"JA"
"5782",260,"3","1","--","2",2600000,"JA"
"5783",144,"2","1","3","1",1590000,"JA"
"5784",260,"4","4","--","--",6e+06,"JA"
"5785",150,"3","1","3","1",1750000,"JA"
"5786",260,"2","2","3","2",4300000,"JA"
"5787",184,"2","1","3","1",3e+06,"JA"
"5788",140,"3","1","3","1",1540000,"JA"
"5789",163,"3","3","4","2",2470000,"JA"
"5790",150,"2","2","3","3",1590000,"JA"
"5791",85,"2","1","2","1",850000,"JA"
"5792",150,"2","2","3","3",1598000,"JA"
"5793",530,"4","4","7","5",1e+07,"JA"
"5794",75,"2","--","2","1",795000,"JA"
"5795",480,"3","3","5","2",5500000,"JA"
"5796",260,"3","3","5","2",3500000,"JA"
"5797",156,"3","3","4","2",2190000,"JA"
"5798",241,"3","2","3","2",3800000,"JA"
"5799",360,"3","3","4","2",4400000,"JA"
"5800",136,"3","1","1","1",1060000,"JA"
"5801",368,"4","2","5","3",5e+06,"JA"
"5802",190,"3","1","3","1",1980000,"JA"
"5803",300,"3","3","5","3",5500000,"JA"
"5804",232,"3","3","5","2",3380000,"JA"
"5805",530,"4","4","4","6",1e+07,"JA"
"5806",347,"3","1","1","2",3250000,"JA"
"5807",184,"3","1","2","1",2500000,"JA"
"5808",95,"2","2","2","1",1298000,"JA"
"5809",620,"4","2","4","3",9e+06,"JA"
"5810",406,"4","3","5","3",8e+06,"JA"
"5811",283,"3","3","4","3",3250000,"JA"
"5812",164,"3","1","4","1",1490000,"JA"
"5813",76,"2","--","1","1",840000,"JA"
"5814",140,"1","1","3","1",1800000,"JA"
"5815",262,"4","4","4","4",6e+06,"JA"
"5816",455,"3","--","5","3",5700000,"JA"
"5817",552,"4","4","5","5",9500000,"JA"
"5818",100,"3","--","3","2",1100000,"JA"
"5819",130,"3","1","1","2",1600000,"JA"
"5820",96,"3","1","1","1",1080000,"JA"
"5821",362,"4","3","4","4",3200000,"JA"
"5822",150,"3","3","5","3",2445000,"JA"
"5823",140,"2","--","1","1",1600000,"JA"
"5824",421,"4","4","8","7",13800000,"JA"
"5825",354,"3","3","5","4",5900000,"JA"
"5826",240,"3","1","2","2",2400000,"JA"
"5827",270,"3","3","7","3",3390000,"JA"
"5828",552,"4","4","5","5",9500000,"JA"
"5829",100,"3","--","3","2",1100000,"JA"
"5830",186,"3","1","4","1",1300000,"JA"
"5831",130,"3","1","1","2",1600000,"JA"
"5832",362,"4","3","4","4",3200000,"JA"
"5833",150,"3","3","5","3",2445000,"JA"
"5834",140,"2","--","1","1",1600000,"JA"
"5835",421,"4","4","8","7",13800000,"JA"
"5836",354,"3","3","5","4",5900000,"JA"
"5837",240,"3","1","2","2",2400000,"JA"
"5838",271,"4","3","5","2",3279000,"JA"
"5839",270,"3","3","7","3",3390000,"JA"
"5840",220,"3","1","4","2",2400000,"JA"
"5841",186,"3","1","3","1",2700000,"JA"
"5842",98,"3","1","3","1",1200000,"JA"
"5843",530,"4","4","6","5",7e+06,"JA"
"5844",300,"4","1","4","2",4e+06,"JA"
"5845",340,"4","2","4","2",3950000,"JA"
"5846",115,"3","1","3","1",1150000,"JA"
"5847",170,"4","3","5","2",2800000,"JA"
"5848",186,"3","3","6","3",2350000,"JA"
"5849",196,"3","3","1","3",2780000,"JA"
"5850",240,"3","1","2","4",2900000,"JA"
"5851",247,"3","1","3","2",2650000,"JA"
"5852",120,"3","1","3","2",1400000,"JA"
"5853",132,"3","1","2","2",1600000,"JA"
"5854",107,"3","1","3","1",1150000,"JA"
"5855",417,"3","3","5","4",9e+06,"JA"
"5856",50,"2","--","1","--",490000,"JA"
"5857",228,"3","1","3","2",3160000,"JA"
"5858",120,"3","1","3","1",1280000,"JA"
"5859",154,"3","1","3","1",1800000,"JA"
"5860",143,"3","1","3","2",1700000,"JA"
"5861",120,"3","1","4","2",1450000,"JA"
"5862",260,"3","3","5","4",3990000,"JA"
"5863",151,"3","1","2","3",2790000,"JA"
"5864",130,"3","1","3","1",1550000,"JA"
"5865",220,"3","1","4","2",2200000,"JA"
"5866",195,"2","2","3","2",3500000,"JA"
"5867",218,"3","1","4","2",2488000,"JA"
"5868",335,"4","2","4","3",5250000,"JA"
"5869",133,"1","1","2","--",945000,"JA"
"5870",158,"3","1","3","1",1600000,"JA"
"5871",190,"3","1","2","2",2250000,"JA"
"5872",262,"4","4","4","4",6e+06,"JA"
"5873",260,"3","1","4","2",5e+06,"JA"
"5874",198,"4","3","5","3",1950000,"JA"
"5875",93,"3","1","1","1",1100000,"JA"
"5876",380,"4","2","4","4",8500000,"JA"
"5877",417,"3","3","1","4",9e+06,"JA"
"5878",136,"2","2","3","2",2100000,"JA"
"5879",220,"3","1","3","1",2220000,"JA"
"5880",178,"4","1","4","1",1488000,"JA"
"5881",152,"3","1","4","2",1388000,"JA"
"5882",124,"1","1","2","1",1900000,"JA"
"5883",179,"3","1","4","1",1800000,"JA"
"5884",150,"3","1","1","1",1600000,"JA"
"5885",125,"3","1","2","1",1510000,"JA"
"5886",154,"3","1","4","2",1980000,"JA"
"5887",129,"2","2","3","1",1640000,"JA"
"5888",210,"4","3","5","4",3900000,"JA"
"5889",190,"3","1","4","2",2700000,"JA"
"5890",212,"3","1","4","2",2e+06,"JA"
"5891",247,"3","1","3","2",2650000,"JA"
"5892",345,"4","1","4","5",4500000,"JA"
"5893",174,"2","2","2","3",2500000,"JA"
"5894",55,"1","1","2","1",1360000,"JA"
"5895",55,"1","--","1","1",1018031,"JA"
"5896",220,"3","1","4","1",2e+06,"JA"
"5897",49,"1","--","1","1",965585,"JA"
"5898",160,"3","1","3","2",1550000,"JA"
"5899",163,"3","3","4","2",2470000,"JA"
"5900",55,"1","--","1","1",1018031,"JA"
"5901",220,"3","1","4","1",2e+06,"JA"
"5902",49,"1","--","1","1",965585,"JA"
"5903",160,"3","1","3","2",1550000,"JA"
"5904",163,"3","3","4","2",2470000,"JA"
"5905",142,"3","1","3","--",1300000,"JA"
"5906",150,"3","3","5","3",2445000,"JA"
"5907",87,"1","1","2","1",8e+05,"JA"
"5908",106,"3","1","3","1",1300000,"JA"
"5909",210,"2","2","2","1",2300000,"JA"
"5910",280,"4","1","4","3",3500000,"JA"
"5911",142,"3","1","3","1",1450000,"JA"
"5912",80,"2","1","1","1",820000,"JA"
"5913",220,"3","1","4","2",4e+06,"JA"
"5914",138,"3","1","3","1",1200000,"JA"
"5915",154,"3","1","3","1",1800000,"JA"
"5916",190,"3","1","2","1",1170000,"JA"
"5917",124,"2","2","4","1",1680000,"JA"
"5918",250,"4","2","5","4",3700000,"JA"
"5919",224,"4","2","5","3",3300000,"JA"
"5920",316,"4","4","5","5",7900000,"JA"
"5921",115,"3","1","3","2",1700000,"JA"
"5922",163,"3","3","5","2",2490000,"JA"
"5923",350,"3","3","3","4",6500000,"JA"
"5924",85,"2","--","2","1",640000,"JA"
"5925",169,"3","1","2","1",1590000,"JA"
"5926",345,"3","3","4","5",4500000,"JA"
"5927",188,"3","3","3","3",2350000,"JA"
"5928",169,"3","2","4","2",2150000,"JA"
"5929",226,"2","2","3","2",3490000,"JA"
"5930",153,"1","--","3","1",2480000,"JA"
"5931",205,"3","1","3","2",2400000,"JA"
"5932",182,"3","1","3","3",2650000,"JA"
"5933",170,"3","1","2","1",1800000,"JA"
"5934",455,"4","3","5","3",5710000,"JA"
"5935",97,"2","--","1","1",8e+05,"JA"
"5936",150,"3","1","3","3",2785000,"JA"
"5937",609,"4","4","5","5",1.4e+07,"JA"
"5938",240,"4","3","5","3",2972000,"JA"
"5939",204,"3","1","4","2",3600000,"JA"
"5940",180,"3","--","2","2",1690000,"JA"
"5941",158,"3","--","2","1",1450000,"JA"
"5942",210,"3","3","3","4",3990000,"JA"
"5943",207,"3","1","1","2",2100000,"JA"
"5944",230,"3","3","5","3",3790000,"JA"
"5945",152,"3","3","5","3",2570000,"JA"
"5946",235,"4","2","5","4",5800000,"JA"
"5947",410,"3","3","4","3",8e+06,"JA"
"5948",120,"3","1","3","1",1272000,"JA"
"5949",467,"4","4","6","4",8500000,"JA"
"5950",162,"3","1","4","1",1750000,"JA"
"5951",222,"4","1","4","2",1950000,"JA"
"5952",228,"3","3","5","1",2500000,"JA"
"5953",130,"3","1","2","1",1395000,"JA"
"5954",250,"3","1","3","2",2800000,"JA"
"5955",247,"3","2","5","2",2800000,"JA"
"5956",200,"2","1","3","2",2600000,"JA"
"5957",222,"4","1","4","2",1790000,"JA"
"5958",186,"3","3","4","3",2400000,"JA"
"5959",160,"3","1","2","2",1680000,"JA"
"5960",208,"3","1","1","2",2700000,"JA"
"5961",250,"3","3","5","2",3378000,"JA"
"5962",700,NA,"4","--","8",1.1e+07,"JA"
"5963",252,"3","3","5","2",3898000,"JA"
"5964",120,"3","1","4","2",1400000,"JA"
"5965",186,"3","3","5","3",2350000,"JA"
"5966",144,"3","1","3","1",1915000,"JA"
"5967",214,"3","3","5","3",3250000,"JA"
"5968",98,"3","--","2","1",1200000,"JA"
"5969",180,"3","1","1","1",1800000,"JA"
"5970",220,"3","3","4","2",2900000,"JA"
"5971",80,"2","1","3","1",850001,"JA"
"5972",98,"3","--","2","1",1200000,"JA"
"5973",180,"3","1","1","1",1800000,"JA"
"5974",220,"3","3","4","2",2900000,"JA"
"5975",363,"4","2","1","3",3800000,"JA"
"5976",80,"2","1","3","1",850001,"JA"
"5977",130,"2","--","--","1",1800000,"JA"
"5978",262,"2","1","4","2",3100000,"JA"
"5979",290,"4","2","3","3",2700000,"JA"
"5980",156,"3","1","2","2",2270000,"JA"
"5981",126,"2","1","2","1",1980000,"JA"
"5982",154,"3","1","3","1",1600000,"JA"
"5983",186,"3","1","4","1",2500000,"JA"
"5984",151,"3","1","3","3",2800000,"JA"
"5985",118,"3","1","3","1",1580000,"JA"
"5986",132,"3","--","1","1",1500000,"JA"
"5987",120,"3","1","3","1",1300000,"JA"
"5988",85,"2","--","1","1",1100000,"JA"
"5989",192,"3","1","4","1",1990000,"JA"
"5990",81,"2","--","2","1",9e+05,"JA"
"5991",103,"2","1","2","1",1e+06,"JA"
"5992",220,"4","1","4","2",2e+06,"JA"
"5993",138,"2","1","3","1",1700000,"JA"
"5994",152,"3","3","5","3",2600000,"JA"
"5995",81,"2","--","1","--",780000,"JA"
"5996",118,"3","1","3","1",1390000,"JA"
"5997",80,"2","--","1","1",9e+05,"JA"
"5998",220,"3","2","2","1",2300000,"JA"
"5999",455,"4","3","3","3",4350000,"JA"
"6000",480,"4","3","3","3",4e+06,"JA"
"6001",156,"3","1","3","1",1300000,"JA"
"6002",150,"2","1","3","1",1500000,"JA"
"6003",68,"2","2","3","2",840000,"JA"
"6004",58,"1","--","1","1",680000,"JA"
"6005",263,"4","4","5","3",4200000,"JA"
"6006",222,"3","1","3","2",2300000,"JA"
"6007",100,"3","1","2","1",1170000,"JA"
"6008",190,"3","3","4","2",2600000,"JA"
"6009",362,"4","2","5","3",3200000,"JA"
"6010",135,"2","1","2","1",1980000,"JA"
"6011",112,"2","1","2","1",1400000,"JA"
"6012",290,"4","2","4","2",2950000,"JA"
"6013",190,"3","--","4","1",1400000,"JA"
"6014",182,"3","1","2","3",2650000,"JA"
"6015",58,"1","1","1","1",840000,"JA"
"6016",107,"3","1","3","1",1150000,"JA"
"6017",121,"3","1","3","1",1350000,"JA"
"6018",235,"4","2","5","4",5800000,"JA"
"6019",753,"5","5","8","8",3.5e+07,"JA"
"6020",320,"5","2","7","3",2800000,"JA"
"6021",90,"2","--","1","1",950000,"JA"
"6022",130,"3","1","3","2",1450000,"JA"
"6023",360,"4","4","4","4",5500000,"JA"
"6024",402,"4","2","2","3",4300000,"JA"
"6025",219,"2","2","3","1",4e+06,"JA"
"6026",380,"4","2","4","3",7500000,"JA"
"6027",219,"3","2","4","1",2250000,"JA"
"6028",45,"1","--","1","1",479000,"JA"
"6029",279,"4","4","4","3",4890000,"JA"
"6030",288,"4","2","5","2",2948000,"JA"
"6031",218,"3","1","4","1",2150000,"JA"
"6032",66,"1","1","1","1",720000,"JA"
"6033",172,"3","--","4","1",1950000,"JA"
"6034",220,"3","1","3","1",2e+06,"JA"
"6035",174,"4","2","5","2",1700000,"JA"
"6036",86,"2","--","2","1",880000,"JA"
"6037",157,"3","3","5","4",2180000,"JA"
"6038",145,"2","2","4","2",2150000,"JA"
"6039",275,"4","3","5","3",4500000,"JA"
"6040",154,"3","1","3","1",1600000,"JA"
"6041",142,"4","1","3","1",1488000,"JA"
"6042",142,"2","1","3","--",1300000,"JA"
"6043",208,"3","3","5","2",3228000,"JA"
"6044",82,"2","--","2","--",820000,"JA"
"6045",141,"3","1","3","1",1300000,"JA"
"6046",115,"2","2","4","1",1650000,"JA"
"6047",182,"3","1","3","1",2338000,"JA"
"6048",263,"4","4","5","3",4200000,"JA"
"6049",80,"2","--","1","1",850000,"JA"
"6050",719,"5","5","8","8",3.5e+07,"JA"
"6051",425,"3","1","1","3",5500000,"JA"
"6052",190,"3","3","3","2",2250000,"JA"
"6053",120,"3","1","3","1",1700000,"JA"
"6054",120,"3","1","3","1",1700000,"JA"
"6055",154,"3","1","3","1",1800000,"JA"
"6056",260,"4","1","2","2",4e+06,"JA"
"6057",219,"3","1","3","2",3500000,"JA"
"6058",298,"4","2","5","2",4778000,"JA"
"6059",600,"5","4","7","5",17100000,"JA"
"6060",205,"3","3","4","3",2650000,"JA"
"6061",370,"4","3","6","3",4288000,"JA"
"6062",346,"4","1","5","2",3700000,"JA"
"6063",300,"3","2","--","2",3500000,"JA"
"6064",142,"3","1","3","2",1700000,"JA"
"6065",95,NA,"--","--","--",1300000,"JA"
"6066",250,"4","2","3","3",3250000,"JA"
"6067",160,"3","1","3","2",1750000,"JA"
"6068",128,"3","1","3","1",1280000,"JA"
"6069",227,"4","3","4","3",2700000,"JA"
"6070",255,"3","3","5","3",4190000,"JA"
"6071",97,"2","--","1","1",8e+05,"JA"
"6072",147,"1","--","1","1",1592485,"JA"
"6073",250,"3","1","4","2",3200000,"JA"
"6074",260,"4","1","2","2",2590000,"JA"
"6075",204,"3","1","4","2",3600000,"JA"
"6076",390,"4","2","4","3",7500000,"JA"
"6077",222,"4","3","5","3",2948000,"JA"
"6078",249,"3","3","5","2",3990000,"JA"
"6079",95,"3","1","3","1",940000,"JA"
"6080",227,"4","3","4","3",2700000,"JA"
"6081",255,"3","3","5","3",4190000,"JA"
"6082",147,"1","--","1","1",1592485,"JA"
"6083",250,"3","1","4","2",3200000,"JA"
"6084",260,"4","1","2","2",2590000,"JA"
"6085",230,"3","1","4","2",3900000,"JA"
"6086",390,"4","2","4","3",7500000,"JA"
"6087",222,"4","3","5","3",2948000,"JA"
"6088",249,"3","3","5","2",3990000,"JA"
"6089",95,"3","1","3","1",940000,"JA"
"6090",110,"3","1","3","1",1150000,"JA"
"6091",190,"4","3","4","3",2300000,"JA"
"6092",150,"3","3","4","3",2780000,"JA"
"6093",362,"4","2","4","2",3200000,"JA"
"6094",286,"3","3","4","2",4390000,"JA"
"6095",362,"4","3","5","3",4500000,"JA"
"6096",300,"4","4","6","6",10403000,"JA"
"6097",280,"3","1","3","2",3700000,"JA"
"6098",89,"2","--","2","1",1010000,"JA"
"6099",138,"3","1","2","1",1596000,"JA"
"6100",98,"2","2","3","1",1289000,"JA"
"6101",133,"3","1","4","1",1500000,"JA"
"6102",312,"4","3","5","3",3588000,"JA"
"6103",95,"2","1","3","2",1350000,"JA"
"6104",100,"2","--","3","1",1300000,"JA"
"6105",75,"2","--","2","1",695000,"JA"
"6106",290,"3","3","5","2",4690000,"JA"
"6107",100,"3","--","3","1",840000,"JA"
"6108",63,"2","--","1","2",1175000,"JA"
"6109",182,"3","3","5","3",2648000,"JA"
"6110",220,"4","1","2","2",2800000,"JA"
"6111",190,"3","1","1","1",2100000,"JA"
"6112",307,"4","2","5","2",7500000,"JA"
"6113",140,"2","1","1","--",1100000,"JA"
"6114",40,"1","1","2","1",880000,"JA"
"6115",167,"3","--","3","2",2100000,"JA"
"6116",90,"2","1","1","1",788000,"JA"
"6117",135,"2","--","3","2",1500000,"JA"
"6118",468,"4","4","5","4",6500000,"JA"
"6119",100,"2","1","2","1",890000,"JA"
"6120",204,"3","1","3","2",2050000,"JA"
"6121",205,"3","1","2","1",2120000,"JA"
"6122",45,"1","1","1","1",550000,"JA"
"6123",110,"3","1","2","1",1200000,"JA"
"6124",250,"3","2","3","2",2879000,"JA"
"6125",115,"3","2","3","1",1650000,"JA"
"6126",270,"3","1","4","2",3300000,"JA"
"6127",180,"3","1","4","2",2500000,"JA"
"6128",400,"3","3","5","3",7800000,"JA"
